,Unnamed: 0,Longitude,Latitude,Hour,Day,DoW,Month,isDay,Accident,District Name_Ciutat Vella,District Name_Eixample,District Name_Gràcia,District Name_Horta-Guinardó,District Name_Les Corts,District Name_Nou Barris,District Name_Sant Andreu,District Name_Sant Martí,District Name_Sants-Montjuïc,District Name_Sarrià-Sant Gervasi
8674,7870,2.166385,41.403538,13,9,0,10,1,1,0,0,1,0,0,0,0,0,0,0
8675,7871,2.156495,41.389406,13,9,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8676,7872,2.206418,41.414232,15,9,0,10,1,1,0,0,0,0,0,0,0,1,0,0
8677,7873,2.162299,41.422434,15,9,0,10,1,1,0,0,0,1,0,0,0,0,0,0
8678,7874,2.117027,41.38535,16,9,0,10,1,1,0,0,0,0,1,0,0,0,0,0
8679,7875,2.1631110000000002,41.397455,16,9,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8680,7876,2.17496,41.399549,16,9,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8681,7877,2.191268,41.417078000000004,16,9,0,10,1,1,0,0,0,0,0,0,1,0,0,0
8682,7878,2.1516830000000002,41.394175,16,9,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8683,7879,2.1436450000000002,41.390505,17,9,0,10,1,1,0,0,0,0,1,0,0,0,0,0
8684,7880,2.171724,41.387443,18,9,0,10,1,1,1,0,0,0,0,0,0,0,0,0
8685,7881,2.137117,41.378122,19,9,0,10,1,1,0,0,0,0,0,0,0,0,1,0
8686,7882,2.15808,41.382092,20,9,0,10,0,1,0,1,0,0,0,0,0,0,0,0
8687,7883,2.1604490000000003,41.420645,20,9,0,10,0,1,0,0,0,1,0,0,0,0,0,0
8688,7884,2.160726,41.387335,20,9,0,10,0,1,0,1,0,0,0,0,0,0,0,0
8689,7885,2.1743770000000002,41.407824,22,9,0,10,0,1,0,1,0,0,0,0,0,0,0,0
8690,7886,2.1048880000000003,41.410635,23,9,0,10,0,1,0,0,0,0,0,0,0,0,0,1
8691,7887,2.148218,41.376249,8,10,1,10,1,1,0,0,0,0,0,0,0,0,1,0
8692,7888,2.165517,41.407961,8,10,1,10,1,1,0,0,1,0,0,0,0,0,0,0
8693,7889,2.189605,41.446954,8,10,1,10,1,1,0,0,0,0,0,0,1,0,0,0
8694,7890,2.1627099999999997,41.392382,8,10,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8695,7891,2.1294299999999997,41.39048,9,10,1,10,1,1,0,0,0,0,1,0,0,0,0,0
8696,7892,2.200544,41.391186,9,10,1,10,1,1,0,0,0,0,0,0,0,1,0,0
8697,7893,2.15178,41.377044,9,10,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8698,7894,2.142892,41.403379,9,10,1,10,1,1,0,0,0,0,0,0,0,0,0,1
8699,7895,2.135053,41.397656,9,10,1,10,1,1,0,0,0,0,0,0,0,0,0,1
8700,7896,2.18416,41.428658,10,10,1,10,1,1,0,0,0,0,0,1,0,0,0,0
8701,7897,2.166369,41.394987,11,10,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8702,7898,2.1645849999999998,41.390240999999996,11,10,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8703,7899,2.142083,41.415874,12,10,1,10,1,1,0,0,1,0,0,0,0,0,0,0
8704,7900,2.1401220000000003,41.37423,12,10,1,10,1,1,0,0,0,0,0,0,0,0,1,0
8705,7901,2.191284,41.396885,13,10,1,10,1,1,0,0,0,0,0,0,0,1,0,0
8706,7902,2.174441,41.404471,14,10,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8707,7903,2.153258,41.398464000000004,14,10,1,10,1,1,0,0,1,0,0,0,0,0,0,0
8708,7904,2.157337,41.386477,15,10,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8709,7905,2.133546,41.381158,15,10,1,10,1,1,0,0,0,0,0,0,0,0,1,0
8710,7906,2.161864,41.386483,15,10,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8711,7907,2.14657,41.415110999999996,15,10,1,10,1,1,0,0,1,0,0,0,0,0,0,0
8712,7908,2.14393,41.399321,16,10,1,10,1,1,0,0,0,0,0,0,0,0,0,1
8713,7909,2.147832,41.374383,16,10,1,10,1,1,0,0,0,0,0,0,0,0,1,0
8714,7910,2.133213,41.390390000000004,17,10,1,10,1,1,0,0,0,0,1,0,0,0,0,0
8715,7911,2.178619,41.42270300000001,17,10,1,10,1,1,0,0,0,0,0,0,1,0,0,0
8716,7912,2.1365689999999997,41.388521000000004,18,10,1,10,1,1,0,0,0,0,1,0,0,0,0,0
8717,7913,2.2058259999999996,41.443488,18,10,1,10,1,1,0,0,0,0,0,0,1,0,0,0
8718,7914,2.166085,41.427811,18,10,1,10,1,1,0,0,0,0,0,1,0,0,0,0
8719,7915,2.169773,41.390221000000004,18,10,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8720,7916,2.144057,41.412577,19,10,1,10,1,1,0,0,1,0,0,0,0,0,0,0
8721,7917,2.1789709999999998,41.44631500000001,19,10,1,10,1,1,0,0,0,0,0,1,0,0,0,0
8722,7918,2.140725,41.392974,19,10,1,10,1,1,0,0,0,0,0,0,0,0,0,1
8723,7919,2.168047,41.374786,21,10,1,10,0,1,0,0,0,0,0,0,0,0,1,0
8724,7920,2.1546939999999997,41.38663,21,10,1,10,0,1,0,1,0,0,0,0,0,0,0,0
8725,7921,2.180549,41.378735999999996,3,11,2,10,0,1,1,0,0,0,0,0,0,0,0,0
8726,7922,2.1505419999999997,41.388185,7,11,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8727,7923,2.1151150000000003,41.402253,7,11,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8728,7924,2.1531290000000003,41.3967,8,11,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8729,7925,2.171885,41.366019,8,11,2,10,1,1,0,0,0,0,0,0,0,0,1,0
8730,7926,2.202318,41.392396999999995,8,11,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8731,7927,2.151341,41.39258,8,11,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8732,7928,2.1434330000000004,41.428021,8,11,2,10,1,1,0,0,0,1,0,0,0,0,0,0
8733,7929,2.136529,41.354178999999995,8,11,2,10,1,1,0,0,0,0,0,0,0,0,1,0
8734,7930,2.1461810000000003,41.390024,8,11,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8735,7931,2.188682,41.403765,9,11,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8736,7932,2.157491,41.387935999999996,9,11,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8737,7933,2.175427,41.398385,11,11,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8738,7934,2.1728709999999998,41.419598,11,11,2,10,1,1,0,0,0,1,0,0,0,0,0,0
8739,7935,2.152828,41.375203000000006,13,11,2,10,1,1,0,0,0,0,0,0,0,0,1,0
8740,7936,2.197894,41.422234,14,11,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8741,7937,2.137783,41.41295,14,11,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8742,7938,2.159933,41.355195,15,11,2,10,1,1,0,0,0,0,0,0,0,0,1,0
8743,7939,2.130743,41.413346000000004,15,11,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8744,7940,2.172148,41.407862,16,11,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8745,7941,2.1631110000000002,41.397455,16,11,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8746,7942,2.1538009999999996,41.396172,16,11,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8747,7943,2.1710119999999997,41.370796,17,11,2,10,1,1,0,0,0,0,0,0,0,0,1,0
8748,7944,2.18401,41.380974,17,11,2,10,1,1,1,0,0,0,0,0,0,0,0,0
8749,7945,2.189742,41.430096999999996,18,11,2,10,1,1,0,0,0,0,0,0,1,0,0,0
8750,7946,2.159597,41.38819,18,11,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8751,7947,2.206712,41.395762,19,11,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8752,7948,2.126834,41.388627,20,11,2,10,0,1,0,0,0,0,1,0,0,0,0,0
8753,7949,2.202633,41.418803000000004,20,11,2,10,0,1,0,0,0,0,0,0,0,1,0,0
8754,7950,2.1425349999999996,41.393562,20,11,2,10,0,1,0,0,0,0,0,0,0,0,0,1
8755,7951,2.169127,41.412805999999996,20,11,2,10,0,1,0,0,0,1,0,0,0,0,0,0
8756,7952,2.178587,41.439029,20,11,2,10,0,1,0,0,0,0,0,1,0,0,0,0
8757,7953,2.161682,41.437342,22,11,2,10,0,1,0,0,0,1,0,0,0,0,0,0
8758,7954,2.137125,41.390772,23,11,2,10,0,1,0,0,0,0,1,0,0,0,0,0
8759,7955,2.154095,41.399004999999995,23,11,2,10,0,1,0,0,1,0,0,0,0,0,0,0
8760,7956,2.137586,41.423443,2,12,3,10,0,1,0,0,0,1,0,0,0,0,0,0
8761,7957,2.166732,41.386545,7,12,3,10,1,1,0,1,0,0,0,0,0,0,0,0
8762,7958,2.150348,41.385069,10,12,3,10,1,1,0,1,0,0,0,0,0,0,0,0
8763,7959,2.156647,41.387815,14,12,3,10,1,1,0,1,0,0,0,0,0,0,0,0
8764,7960,2.1503520000000003,41.390188,14,12,3,10,1,1,0,1,0,0,0,0,0,0,0,0
8765,7961,2.171432,41.429990999999994,15,12,3,10,1,1,0,0,0,0,0,1,0,0,0,0
8766,7962,2.1275939999999998,41.397290999999996,16,12,3,10,1,1,0,0,0,0,0,0,0,0,0,1
8767,7963,2.19811,41.418821,16,12,3,10,1,1,0,0,0,0,0,0,0,1,0,0
8768,7964,2.1959470000000003,41.388026,16,12,3,10,1,1,0,0,0,0,0,0,0,1,0,0
8769,7965,2.1663580000000002,41.396699,18,12,3,10,1,1,0,1,0,0,0,0,0,0,0,0
8770,7966,2.142618,41.385495,20,12,3,10,0,1,0,0,0,0,1,0,0,0,0,0
8771,7967,2.129987,41.404697999999996,21,12,3,10,0,1,0,0,0,0,0,0,0,0,0,1
8772,7968,2.17782,41.396589,21,12,3,10,0,1,0,1,0,0,0,0,0,0,0,0
8773,7969,2.1482810000000003,41.37967800000001,21,12,3,10,0,1,0,1,0,0,0,0,0,0,0,0
8774,7970,2.1731830000000003,41.436964,22,12,3,10,0,1,0,0,0,0,0,1,0,0,0,0
8775,7971,2.188254,41.450324,22,12,3,10,0,1,0,0,0,0,0,1,0,0,0,0
8776,7972,2.188534,41.444581,22,12,3,10,0,1,0,0,0,0,0,0,1,0,0,0
8777,7973,2.141054,41.350885999999996,2,13,4,10,0,1,0,0,0,0,0,0,0,0,1,0
8778,7974,2.167049,41.390415999999995,6,13,4,10,1,1,0,1,0,0,0,0,0,0,0,0
8779,7975,2.1216909999999998,41.338939,8,13,4,10,1,1,0,0,0,0,0,0,0,0,1,0
8780,7976,2.178945,41.402738,8,13,4,10,1,1,0,1,0,0,0,0,0,0,0,0
8781,7977,2.162089,41.382894,10,13,4,10,1,1,0,1,0,0,0,0,0,0,0,0
8782,7978,2.158629,41.37475300000001,10,13,4,10,1,1,0,0,0,0,0,0,0,0,1,0
8783,7979,2.1294299999999997,41.39048,11,13,4,10,1,1,0,0,0,0,0,0,0,0,0,1
8784,7980,2.133326,41.396770000000004,12,13,4,10,1,1,0,0,0,0,0,0,0,0,0,1
8785,7981,2.193542,41.413696,12,13,4,10,1,1,0,0,0,0,0,0,0,1,0,0
8786,7982,2.162834,41.404505,13,13,4,10,1,1,0,0,1,0,0,0,0,0,0,0
8787,7983,2.157753,41.425215,14,13,4,10,1,1,0,0,0,1,0,0,0,0,0,0
8788,7984,2.2155270000000002,41.403945,15,13,4,10,1,1,0,0,0,0,0,0,0,1,0,0
8789,7985,2.159463,41.371459,16,13,4,10,1,1,0,0,0,0,0,0,0,0,1,0
8790,7986,2.1505389999999998,41.384784,16,13,4,10,1,1,0,1,0,0,0,0,0,0,0,0
8791,7987,2.1894310000000003,41.376605,17,13,4,10,1,1,1,0,0,0,0,0,0,0,0,0
8792,7988,2.207175,41.44220900000001,18,13,4,10,1,1,0,0,0,0,0,0,1,0,0,0
8793,7989,2.1486680000000002,41.423034,19,13,4,10,1,1,0,0,0,1,0,0,0,0,0,0
8794,7990,2.184349,41.382816999999996,19,13,4,10,1,1,1,0,0,0,0,0,0,0,0,0
8795,7991,2.165956,41.391288,19,13,4,10,1,1,0,1,0,0,0,0,0,0,0,0
8796,7992,2.1683369999999997,41.40485200000001,20,13,4,10,0,1,0,0,1,0,0,0,0,0,0,0
8797,7993,2.195364,41.386727,20,13,4,10,0,1,1,0,0,0,0,0,0,0,0,0
8798,7994,2.180915,41.41956500000001,20,13,4,10,0,1,0,0,0,1,0,0,0,0,0,0
8799,7995,2.141603,41.404775,23,13,4,10,0,1,0,0,0,0,0,0,0,0,0,1
8800,7996,2.160203,41.397324,23,13,4,10,0,1,0,0,1,0,0,0,0,0,0,0
8801,7997,2.198352,41.40669000000001,1,14,5,10,0,1,0,0,0,0,0,0,0,1,0,0
8802,7998,2.151022,41.373034999999994,1,14,5,10,0,1,0,0,0,0,0,0,0,0,1,0
8803,7999,2.1528110000000003,41.38818,6,14,5,10,1,1,0,1,0,0,0,0,0,0,0,0
8804,8000,2.161362,41.407226,6,14,5,10,1,1,0,0,1,0,0,0,0,0,0,0
8805,8001,2.168869,41.387667,7,14,5,10,1,1,0,1,0,0,0,0,0,0,0,0
8806,8002,2.150789,41.398928999999995,9,14,5,10,1,1,0,0,0,0,0,0,0,0,0,1
8807,8003,2.165437,41.385956,9,14,5,10,1,1,1,0,0,0,0,0,0,0,0,0
8808,8004,2.135364,41.397778,9,14,5,10,1,1,0,0,0,0,0,0,0,0,0,1
8809,8005,2.16203,41.3998,9,14,5,10,1,1,0,0,1,0,0,0,0,0,0,0
8810,8006,2.1724669999999997,41.438654,10,14,5,10,1,1,0,0,0,0,0,1,0,0,0,0
8811,8007,2.125642,41.395049,10,14,5,10,1,1,0,0,0,0,0,0,0,0,0,1
8812,8008,2.1354290000000002,41.375033,11,14,5,10,1,1,0,0,0,0,0,0,0,0,1,0
8813,8009,2.178312,41.410636,13,14,5,10,1,1,0,0,0,0,0,0,0,1,0,0
8814,8010,2.189985,41.39035,13,14,5,10,1,1,0,0,0,0,0,0,0,1,0,0
8815,8011,2.140851,41.419888,13,14,5,10,1,1,0,0,1,0,0,0,0,0,0,0
8816,8012,2.143581,41.357988,14,14,5,10,1,1,0,0,0,0,0,0,0,0,1,0
8817,8013,2.204054,41.402440999999996,18,14,5,10,1,1,0,0,0,0,0,0,0,1,0,0
8818,8014,2.204611,41.393827,18,14,5,10,1,1,0,0,0,0,0,0,0,1,0,0
8819,8015,2.191388,41.393105,18,14,5,10,1,1,0,0,0,0,0,0,0,1,0,0
8820,8016,2.1707,41.413928999999996,19,14,5,10,1,1,0,0,0,1,0,0,0,0,0,0
8821,8017,2.147162,41.389053999999994,22,14,5,10,0,1,0,1,0,0,0,0,0,0,0,0
8822,8018,2.145766,41.375197,22,14,5,10,0,1,0,0,0,0,0,0,0,0,1,0
8823,8019,2.1481,41.422131,0,15,6,10,0,1,0,0,0,1,0,0,0,0,0,0
8824,8020,2.187401,41.404472,1,15,6,10,0,1,0,0,0,0,0,0,0,1,0,0
8825,8021,2.157536,41.380964,3,15,6,10,0,1,0,1,0,0,0,0,0,0,0,0
8826,8022,2.127769,41.382418,5,15,6,10,0,1,0,0,0,0,1,0,0,0,0,0
8827,8023,2.163313,41.380340999999994,7,15,6,10,1,1,0,1,0,0,0,0,0,0,0,0
8828,8024,2.1562069999999998,41.389041999999996,7,15,6,10,1,1,0,1,0,0,0,0,0,0,0,0
8829,8025,2.221113,41.407563,11,15,6,10,1,1,0,0,0,0,0,0,0,1,0,0
8830,8026,2.1402200000000002,41.391143,12,15,6,10,1,1,0,0,0,0,1,0,0,0,0,0
8831,8027,2.184747,41.382178,12,15,6,10,1,1,1,0,0,0,0,0,0,0,0,0
8832,8028,2.150651,41.437456,13,15,6,10,1,1,0,0,0,1,0,0,0,0,0,0
8833,8029,2.18025,41.37937700000001,17,15,6,10,1,1,1,0,0,0,0,0,0,0,0,0
8834,8030,2.146262,41.373206,17,15,6,10,1,1,0,0,0,0,0,0,0,0,1,0
8835,8031,2.159597,41.38819,18,15,6,10,1,1,0,1,0,0,0,0,0,0,0,0
8836,8032,2.182552,41.381358,18,15,6,10,1,1,1,0,0,0,0,0,0,0,0,0
8837,8033,2.175169,41.386449,20,15,6,10,0,1,1,0,0,0,0,0,0,0,0,0
8838,8034,2.152093,41.425064,20,15,6,10,0,1,0,0,0,1,0,0,0,0,0,0
8839,8035,2.142617,41.403718,21,15,6,10,0,1,0,0,0,0,0,0,0,0,0,1
8840,8036,2.1461669999999997,41.372857,22,15,6,10,0,1,0,0,0,0,0,0,0,0,1,0
8841,8037,2.174498,41.372173,6,16,0,10,1,1,0,0,0,0,0,0,0,0,1,0
8842,8038,2.174859,41.372347999999995,6,16,0,10,1,1,0,0,0,0,0,0,0,0,1,0
8843,8039,2.107636,41.390569,7,16,0,10,1,1,0,0,0,0,1,0,0,0,0,0
8844,8040,2.113876,41.391058,7,16,0,10,1,1,0,0,0,0,1,0,0,0,0,0
8845,8041,2.138251,41.36717700000001,7,16,0,10,1,1,0,0,0,0,0,0,0,0,1,0
8846,8042,2.1436900000000003,41.392117999999996,8,16,0,10,1,1,0,0,0,0,1,0,0,0,0,0
8847,8043,2.150008,41.394369,8,16,0,10,1,1,0,0,0,0,0,0,0,0,0,1
8848,8044,2.155007,41.430587,8,16,0,10,1,1,0,0,0,1,0,0,0,0,0,0
8849,8045,2.184817,41.394565,9,16,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8850,8046,2.164013,41.386548,9,16,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8851,8047,2.201567,41.414188,10,16,0,10,1,1,0,0,0,0,0,0,0,1,0,0
8852,8048,2.144501,41.353025,10,16,0,10,1,1,0,0,0,0,0,0,0,0,1,0
8853,8049,2.161922,41.439904999999996,10,16,0,10,1,1,0,0,0,0,0,1,0,0,0,0
8854,8050,2.160883,41.37148300000001,11,16,0,10,1,1,0,0,0,0,0,0,0,0,1,0
8855,8051,2.179461,41.385378,11,16,0,10,1,1,1,0,0,0,0,0,0,0,0,0
8856,8052,2.165225,41.400967,14,16,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8857,8053,2.191231,41.40632,14,16,0,10,1,1,0,0,0,0,0,0,0,1,0,0
8858,8054,2.1367700000000003,41.382125,14,16,0,10,1,1,0,0,0,0,0,0,0,0,1,0
8859,8055,2.172149,41.388923999999996,15,16,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8860,8056,2.182986,41.402167,15,16,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8861,8057,2.198342,41.410089,16,16,0,10,1,1,0,0,0,0,0,0,0,1,0,0
8862,8058,2.138977,41.415869,16,16,0,10,1,1,0,0,1,0,0,0,0,0,0,0
8863,8059,2.118314,41.404928999999996,16,16,0,10,1,1,0,0,0,0,0,0,0,0,0,1
8864,8060,2.166235,41.387559,17,16,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8865,8061,2.165335,41.402276,17,16,0,10,1,1,0,0,1,0,0,0,0,0,0,0
8866,8062,2.1679630000000003,41.388858,18,16,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8867,8063,2.133918,41.381405,19,16,0,10,1,1,0,0,0,0,1,0,0,0,0,0
8868,8064,2.163764,41.404121999999994,19,16,0,10,1,1,0,0,1,0,0,0,0,0,0,0
8869,8065,2.158819,41.392853,19,16,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8870,8066,2.163448,41.391077,19,16,0,10,1,1,0,1,0,0,0,0,0,0,0,0
8871,8067,2.159591,41.386483,20,16,0,10,0,1,0,1,0,0,0,0,0,0,0,0
8872,8068,2.177694,41.418795,20,16,0,10,0,1,0,0,0,1,0,0,0,0,0,0
8873,8069,2.11538,41.402238,21,16,0,10,0,1,0,0,0,0,0,0,0,0,0,1
8874,8070,2.159884,41.439690999999996,21,16,0,10,0,1,0,0,0,1,0,0,0,0,0,0
8875,8071,2.165864,41.379278,21,16,0,10,0,1,1,0,0,0,0,0,0,0,0,0
8876,8072,2.159022,41.385927,23,16,0,10,0,1,0,1,0,0,0,0,0,0,0,0
8877,8073,2.2034700000000003,41.421157,0,17,1,10,0,1,0,0,0,0,0,0,0,1,0,0
8878,8074,2.167081,41.380204,1,17,1,10,0,1,1,0,0,0,0,0,0,0,0,0
8879,8075,2.148272,41.389882,8,17,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8880,8076,2.195823,41.404914,8,17,1,10,1,1,0,0,0,0,0,0,0,1,0,0
8881,8077,2.1512689999999997,41.38519,9,17,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8882,8078,2.173411,41.391395,9,17,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8883,8079,2.138116,41.41533,10,17,1,10,1,1,0,0,1,0,0,0,0,0,0,0
8884,8080,2.144819,41.372121,10,17,1,10,1,1,0,0,0,0,0,0,0,0,1,0
8885,8081,2.157353,41.3899,11,17,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8886,8082,2.207175,41.44220900000001,12,17,1,10,1,1,0,0,0,0,0,0,1,0,0,0
8887,8083,2.1731700000000003,41.400095,12,17,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8888,8084,2.163401,41.382358,12,17,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8889,8085,2.175591,41.394246,13,17,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8890,8086,2.207263,41.415287,13,17,1,10,1,1,0,0,0,0,0,0,0,1,0,0
8891,8087,2.1565779999999997,41.430265999999996,13,17,1,10,1,1,0,0,0,1,0,0,0,0,0,0
8892,8088,2.168874,41.385705,14,17,1,10,1,1,1,0,0,0,0,0,0,0,0,0
8893,8089,2.184996,41.427919,14,17,1,10,1,1,0,0,0,0,0,1,0,0,0,0
8894,8090,2.18351,41.400877,16,17,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8895,8091,2.1464630000000002,41.346533,18,17,1,10,1,1,0,0,0,0,0,0,0,0,1,0
8896,8092,2.153928,41.382222,18,17,1,10,1,1,0,1,0,0,0,0,0,0,0,0
8897,8093,2.20493,41.444642,19,17,1,10,1,1,0,0,0,0,0,0,1,0,0,0
8898,8094,2.146577,41.362809999999996,19,17,1,10,1,1,0,0,0,0,0,0,0,0,1,0
8899,8095,2.13632,41.39765300000001,20,17,1,10,0,1,0,0,0,0,0,0,0,0,0,1
8900,8096,2.189084,41.418741,20,17,1,10,0,1,0,0,0,0,0,0,1,0,0,0
8901,8097,2.157702,41.388329999999996,20,17,1,10,0,1,0,1,0,0,0,0,0,0,0,0
8902,8098,2.169035,41.393738,20,17,1,10,0,1,0,1,0,0,0,0,0,0,0,0
8903,8099,2.134649,41.364176,20,17,1,10,0,1,0,0,0,0,0,0,0,0,1,0
8904,8100,2.2108470000000002,41.41773,21,17,1,10,0,1,0,0,0,0,0,0,0,1,0,0
8905,8101,2.150652,41.421889,21,17,1,10,0,1,0,0,0,1,0,0,0,0,0,0
8906,8102,2.153041,41.376084999999996,21,17,1,10,0,1,0,1,0,0,0,0,0,0,0,0
8907,8103,2.159196,41.397182,22,17,1,10,0,1,0,0,1,0,0,0,0,0,0,0
8908,8104,2.15775,41.396336,22,17,1,10,0,1,0,0,1,0,0,0,0,0,0,0
8909,8105,2.1688560000000003,41.373732000000004,23,17,1,10,0,1,0,0,0,0,0,0,0,0,1,0
8910,8106,2.159529,41.396527,5,18,2,10,0,1,0,1,0,0,0,0,0,0,0,0
8911,8107,2.155714,41.395567,5,18,2,10,0,1,0,0,1,0,0,0,0,0,0,0
8912,8108,2.1631110000000002,41.397455,5,18,2,10,0,1,0,1,0,0,0,0,0,0,0,0
8913,8109,2.217908,41.405822,7,18,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8914,8110,2.12411,41.408915,7,18,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8915,8111,2.18689,41.415288000000004,7,18,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8916,8112,2.181411,41.38153300000001,8,18,2,10,1,1,1,0,0,0,0,0,0,0,0,0
8917,8113,2.198306,41.394738000000004,8,18,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8918,8114,2.112293,41.387082,8,18,2,10,1,1,0,0,0,0,1,0,0,0,0,0
8919,8115,2.144012,41.428075,8,18,2,10,1,1,0,0,0,1,0,0,0,0,0,0
8920,8116,2.161036,41.394872,8,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8921,8117,2.1545650000000003,41.396928,8,18,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8922,8118,2.1622169999999996,41.396297,9,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8923,8119,2.199459,41.397299,9,18,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8924,8120,2.156205,41.385633,9,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8925,8121,2.163448,41.391077,10,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8926,8122,2.1323790000000002,41.395444,11,18,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8927,8123,2.16526,41.404365999999996,12,18,2,10,1,1,0,0,1,0,0,0,0,0,0,0
8928,8124,2.156328,41.42255,12,18,2,10,1,1,0,0,0,1,0,0,0,0,0,0
8929,8125,2.2018,41.392004,12,18,2,10,1,1,0,0,0,0,0,0,1,0,0,0
8930,8126,2.153005,41.383373,13,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8931,8127,2.128588,41.375456,13,18,2,10,1,1,0,0,0,0,0,0,0,0,1,0
8932,8128,2.1785490000000003,41.402885999999995,13,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8933,8129,2.163201,41.392749,14,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8934,8130,2.186855,41.408522999999995,14,18,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8935,8131,2.182472,41.396474,14,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8936,8132,2.131988,41.397655,14,18,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8937,8133,2.123327,41.340697,14,18,2,10,1,1,0,0,0,0,0,0,0,0,1,0
8938,8134,2.13377,41.414671999999996,14,18,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8939,8135,2.152239,41.386709,15,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8940,8136,2.132604,41.414465,15,18,2,10,1,1,0,0,0,0,0,0,0,0,0,1
8941,8137,2.158137,41.395938,16,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8942,8138,2.170897,41.398395,16,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8943,8139,2.185022,41.446842,16,18,2,10,1,1,0,0,0,0,0,1,0,0,0,0
8944,8140,2.165276,41.402648,16,18,2,10,1,1,0,0,1,0,0,0,0,0,0,0
8945,8141,2.164158,41.391422,16,18,2,10,1,1,0,1,0,0,0,0,0,0,0,0
8946,8142,2.149393,41.408095,17,18,2,10,1,1,0,0,1,0,0,0,0,0,0,0
8947,8143,2.180391,41.416306,17,18,2,10,1,1,0,0,0,1,0,0,0,0,0,0
8948,8144,2.218003,41.406044,18,18,2,10,1,1,0,0,0,0,0,0,0,1,0,0
8949,8145,2.16526,41.404365999999996,18,18,2,10,1,1,0,0,1,0,0,0,0,0,0,0
8950,8146,2.192127,41.43525800000001,19,18,2,10,1,1,0,0,0,0,0,0,1,0,0,0
8951,8147,2.2196569999999998,41.407339,20,18,2,10,0,1,0,0,0,0,0,0,0,1,0,0
8952,8148,2.163448,41.391077,20,18,2,10,0,1,0,1,0,0,0,0,0,0,0,0
